clusters_final,storm_duration,discharges_per_minute,magnitude_mean,magnitude_max,area,discharges_per_sqkm,distance_centroid,distance_polygon,distance_max,distance_min,line,label
1.0,61.49066666666667,1.0733336224467669,7.280303030303031,21.2,199.7038415,0.3304893862044211,13.568459869999998,7.608621318000001,21.35686314,8.306347003,1,0.0
2.0,67.55826666666664,0.65128965219159,6.8522727272727275,15.3,179.2071102,0.2455259724399038,12.08768048,5.149274136999999,19.436939019999997,5.243265141,1,0.0
3.0,190.59973333333335,35.047268341753536,12.928772455089835,142.6,4779.753742,1.3975615398974253,3.022396695,0.0,29.990302000000003,0.01756966082,1,1.0
4.0,14.72221666666701,0.40754732360275414,15.799999999999999,29.5,8.412046139000001,0.7132628495917002,18.827233919999998,11.03558819,24.06048631,11.03558819,1,0.0
5.0,140.13056666666648,1.1061112766974244,13.674838709677424,80.5,579.7066292999999,0.2673766214941576,14.26350936,0.1707641197,29.27604997,1.386964001,1,0.0
6.0,24.259233333333214,1.1541997067783183,19.896428571428576,57.8,87.79967842,0.318907773967676,25.979478880000002,21.39293599,29.981450460000005,21.39293599,1,0.0
7.0,15.24778333333333,1.18049946057733,17.905555555555555,97.5,39.93123823,0.45077490200333314,16.36961091,11.68682025,20.06156053,11.68682025,1,0.0
8.0,139.79611666666668,3.919994439521269,13.451094890510948,147.3,1623.815053,0.3374768567316638,14.509036069999999,0.0,29.97798547,1.175480601,1,0.0
9.0,76.83111666666667,12.260657411591266,14.002866242038204,86.3,1487.354038,0.6333394578110528,7.242488288,0.0,29.88977422,0.1708774468,1,1.0
10.0,5.66576666666667,1.5884875833220562,9.31111111111111,32.2,23.746290300000002,0.3790065684491358,17.94544431,12.46882915,21.9418287,12.46882915,1,0.0
11.0,10.001383333333322,0.7998893486401056,20.037499999999998,44.8,13.88767338,0.5760504139967035,22.36987179,17.920428230000002,26.48600708,17.920428230000002,1,0.0
12.0,41.04989999999998,1.8514052409384685,21.22763157894737,60.8,262.99461180000003,0.288979304480184,10.134175070000001,0.0,25.02796034,0.5656049347000001,1,0.0
13.0,0.008333333333439441,599.9999999923602,14.540000000000001,35.1,0.04426065011,112.96716129504678,25.549167719999996,25.46984926,25.60997219,25.46984926,1,0.0
14.0,109.99161666666667,52.494909839340785,15.11707655005199,118.8,3477.633438,1.6603245002499887,1.5667727070000002,0.0,29.992596300000002,0.02766535773,1,1.0
15.0,47.019333333333336,3.29651632661742,15.329677419354846,43.1,190.6084875,0.8131851945994798,0.7753338482000001,0.0,11.672655129999999,0.13983612909999998,1,0.0
16.0,22.548116666666672,1.5965856719740816,15.366666666666667,51.3,32.90524447,1.094050525375112,15.503966680000001,12.170445449999999,19.73112992,12.170445449999999,1,0.0
17.0,14.275266666666681,0.35025615400062543,16.06,36.8,12.91923426,0.38701984184006893,27.66026463,24.876150000000003,29.3675641,24.876150000000003,1,0.0
18.0,115.18193333333333,13.621927975973083,15.168323773103873,124.3,1456.063566,1.0775628459066875,1.1987294910000001,0.0,24.84458841,0.03502051202,1,1.0
